id,source,noisy_text,clean_text,edit_distance,document_type,error_rate
syn_1840,synthetic,"go, e el qual seguidameente ponga esta","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1841,synthetic,"go,en-el qual seguidamente po:nga esta","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1842,synthetic,"go, een el qnal scguidamente ponga estai","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1843,synthetic,"go, en el ual seguidamente ponga esta","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1844,synthetic,"go, en el q:oalfeguidamento ponga esta","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1845,synthetic,"eo, enenl qual sreguidam:ente-p-onga esa","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1846,synthetic,"goa,-cn eelqual seguídamenle bcnga está","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1847,synthetic,"go, n: el qual seguidamenete bonga esto","go, en el qual seguidamente ponga esta",-1,synthetic_17th_century_spanish,-1
syn_1848,synthetic,"nueftra cedula, lieencia y privilegiof, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1849,synthetic,"nuestra cedula, líccncio y pri.vilegio, y.la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1850,synthetic,"nuestra ceclula, licencia y prvilegio, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1851,synthetic,"nueslra cedula, licencia y privileg1o, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1852,synthetic,"nucstra cedula, lcénoia y privilegio, y le","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1853,synthetic,"nuesrra cedula, licencia y privilegio, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1854,synthetic,"nuetra ceclula, licenciayprivilegio,y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1855,synthetic,"nuestra cedula, licencia. y privílegioa, y lia","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1856,synthetic,"nuestraoeula, liceneia y qrivilegino, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1857,synthetic,"nureltra ciedula, licencla y priviilegio, y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1858,synthetic,"uuesrá ccdula, licenoio yprivileg1o ,y.la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1859,synthetic,"uoestr cedula, licenciay privilegio, .y la","nuestra cedula, licencia y privilegio, y la",-1,synthetic_17th_century_spanish,-1
syn_1860,synthetic,"aprovacion, tassa y errtas, so pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1861,synthetic,"aprovácion, tasfa y erratas,seo pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1862,synthetic,"provaeion, tassa y erratas, so pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1863,synthetic,"aaptovacion, tassa  erratas, so pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1864,synthetic,"aprovacion, tassa y erratas, o pena den","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1865,synthetic,"aprovacion, tassá yetratas, so ena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1866,synthetic,"aprovaciori tassa y erratas, s penade","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1867,synthetic,"aprfovaclon, talsa y ertatas, so pea de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1868,synthetic,"aprouacion, tassa yeratas, so pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1869,synthetic,"aprevacion, assa y erats, sopeniá cle","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1870,synthetic,"aprebaion, tassa ye.rratas, s pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1871,synthetic,"arovaciom, tssa y erfratas, só pena de","aprovacion, tassa y erratas, so pena de",-1,synthetic_17th_century_spanish,-1
syn_1872,synthetic,caer e inourrir on las qenas contenidas-en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1873,synthetic,caer e incurrir en las penas contenidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1874,synthetic,caer e incurrir en las penas contenidasen,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1875,synthetic,caer e inrcutrir e las penas contenida en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1876,synthetic,caer--e incurrir en la-s benas contenidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1877,synthetic,caer e incurrír on la penas-contemidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1878,synthetic,caer e.iricurrinén las npenasconteniclasen,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1879,synthetic,coe e incurrlr en las penas contenidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1880,synthetic,caer e incurrir en las qenas ccntenidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1881,synthetic,ca er re incnrrir en l ai penas contenclasen,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1882,synthetic,caer e incurrir ean.las penasoonenidas en,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1883,synthetic,caer eincurrireri las-penas coutenidas ein:,caer e incurrir en las penas contenidas en,-1,synthetic_17th_century_spanish,-1
syn_1884,synthetic,la dicha pragmatica e leyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1885,synthetic,la dichapragmatica e leyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1886,synthetic,la dica pnagmat ica e leyes de naestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1887,synthetic,la dicha pragmatica e leys de nue stros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1888,synthetic,la dicha pragmtica e eyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1889,synthetic,la dicha pragmaticá -e leyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1890,synthetic,la dicha pramatica o leyes de nuestnof,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1891,synthetic,a dicha pragmaticae leyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1892,synthetic,ladicha ptagmat.ica o leyesdenuetros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1893,synthetic,l dicha pragniatioa e eyes de nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1894,synthetic,la dicahe ragmatica e leyel de nuestos,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1895,synthetic,la cllcha pragmalica e leys do nuestros,la dicha pragmatica e leyes de nuestros,-1,synthetic_17th_century_spanish,-1
syn_1896,synthetic,Reynos. Y mondamos que duante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1897,synthetic,Reynos. Y-mndamos que durante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1898,synthetic,Reynos..Y mandamos que durante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1899,synthetic,Reynos. Y mandamcsque durante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1900,synthetic,Neynos. Y manclaos que duránte eldi-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1901,synthetic,Renos. Y madamos que durante.el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1902,synthetic,Reynos. Y mandamos equé durante el i-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1903,synthetic,Reynos. Ymandamosf que durante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1904,synthetic,Reynos. Y mndemosf que dutante el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1905,synthetic,Reynos.Y manclams que nduranto el di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1906,synthetic,Reymof. Y manidamosquedurteel di-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1907,synthetic,Reyno.e Y mandamo-s que-duraute fel í-,Reynos. Y mandamos que durante el di-,-1,synthetic_17th_century_spanish,-1
syn_1908,synthetic,chotiempo brsona alguna siu vuestra li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1909,synthetic,cho tiempo persona alguna sin vuestrali-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1910,synthetic,cho tíempo persona alguna sin vuestra li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1911,synthetic,cnho tiemqo persona alguna sin vuesrra li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1912,synthetic,cho tiempc personaa lgunafln uuestta li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1913,synthetic,cbo tiemqe persona algona sin vuestra l.i-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1914,synthetic,cbe tiempc persona alguna siri vaestra li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1915,synthetic,co tiemopersona alguna sinvuesrná lí-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1916,synthetic,clic-tiempo personalguna sinvuestra l-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1917,synthetic,cho t-iempo persona álguna sin vuescrali-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1918,synthetic,eh tiempo personael.gune sin vuestta li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1919,synthetic,oho t1empo persouaalgunasin vuestr li-,cho tiempo persona alguna sin vuestra li-,-1,synthetic_17th_century_spanish,-1
syn_1920,synthetic,cenoia nolo puedo imprimir ui venderso,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1921,synthetic,cenciano -lo pueda ímprimir ni vender so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1922,synthetic,cencia no lo pueda imrimir ni vender so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1923,synthetic,cenfcin:o lo pueda imprlniir ni vemder so.,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1924,synthetic,cencia no lo pueda imprimir ni vendet so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1925,synthetic,cencia no lo pueda imprimir ni vender so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1926,synthetic,ccncia.no lo pueda imprirnir nl verider so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1927,synthetic,cencia n lo pueda i mprimir ni vender so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1928,synthetic,ccncia no lo pueda imprimirni vender s,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1929,synthetic,cencla no lo pued íprirmir.ni vende: so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1930,synthetic,cencia n:o lo queda imapriminr ní vendfe o,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1931,synthetic,cencía no lo pueclá imqrimír ni vender so,cencia no lo pueda imprimir ni vender so,-1,synthetic_17th_century_spanish,-1
syn_1932,synthetic,pena que el que lo imqrimiere aya prclido.,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1933,synthetic,pena que el que-lo imprimieree aya perdido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1934,synthetic,pena que el que lo imprimiere aya perdido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1935,synthetic,pena- quo eli que le imbrimiere aya perdidó,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1936,synthetic,pena que el qne lo imprimiere aya petdido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1937,synthetic,pena que eal que lo imprimiere aya perdido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1938,synthetic,pena que el quc lo impriniinero aya petclido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1939,synthetic,pena que el quc le imrimiereaya perdído,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1940,synthetic,pena ue el que lo imprimicrae: aya pend1do,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1941,synthetic,peua que el qu lo imprlm-icte áyaperdido,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1942,synthetic,peua qae el que lo imbrfimiere ayapcrdifdo,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1943,synthetic,ena que el que le imprímieraya perdíde,pena que el que lo imprimiere aya perdido,-1,synthetic_17th_century_spanish,-1
syn_1944,synthetic,"y pierda todos y qualesquier libros, mol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1945,synthetic,"y pierda todosy qualésquier libros, niol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1946,synthetic,"y piercla tcdos  qualesquier libros, mol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1947,synthetic,"y pierda todos y ualesquíer libros, mol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1948,synthetic,"y píerda todors y qnalequierlibros, mol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1949,synthetic,"y pierda todos y qualesquier libros,mfol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
syn_1950,synthetic,"y pírde to.dos iy qualesquicr libtos, mol-","y pierda todos y qualesquier libros, mol-",-1,synthetic_17th_century_spanish,-1
